SDN,CRUISE,STATION,LON,LAT,date,lon_W
739154.033333333,5907061,45,202.279,21.722,2023-48-25,-157.721
739159.221527778,5907061,46,202.286,21.66,2023-19-30,-157.714
739164.413194444,5907061,47,202.265,21.636,2023-55-05,-157.735
739169.547916667,5907061,48,202.277,21.582,2023-09-10,-157.723
739174.709027778,5907061,49,202.342,21.567,2023-01-15,-157.658
739179.842361111,5907061,50,202.363,21.545,2023-13-20,-157.637
739185.029166667,5907061,51,202.282,21.64,2023-42-26,-157.718
739190.215972222,5907061,52,202.295,21.623,2023-11-31,-157.705
739195.403472222,5907061,53,202.229,21.729,2023-41-05,-157.771
739200.590277778,5907061,54,202.199,21.757,2023-10-10,-157.801
739205.759722222,5907061,55,202.186,21.741,2023-14-15,-157.814
739210.8875,5907061,56,202.177,21.734,2023-18-20,-157.823
739216.013888889,5907061,57,202.181,21.743,2023-20-26,-157.819
739221.152777778,5907061,58,202.186,21.741,2023-40-01,-157.814
739226.290972222,5907061,59,202.184,21.738,2023-59-06,-157.816
739231.409027778,5907061,60,202.209,21.72,2023-49-11,-157.791
739236.589583333,5907061,61,202.234,21.69,2023-09-16,-157.766
739241.805555556,5907061,62,202.29,21.616,2023-20-21,-157.71
739246.996527778,5907061,63,202.257,21.683,2023-55-26,-157.743
739252.180555556,5907061,64,202.179,21.83,2024-20-01,-157.821
739257.359027778,5907061,65,202.155,21.806,2024-37-06,-157.845
739262.524305556,5907061,66,202.212,21.722,2024-35-11,-157.788
739267.711805556,5907061,67,202.438,21.714,2024-05-16,-157.562
739272.884027778,5907061,68,202.344,21.648,2024-13-21,-157.656
739278.086805556,5907061,69,202.492,21.659,2024-05-27,-157.508
739283.270138889,5907061,70,202.526,21.551,2024-29-01,-157.474
739288.444444444,5907061,71,202.574,21.736,2024-40-06,-157.426
739293.631944444,5907061,72,203.135,21.846,2024-10-11,-156.865
739298.809027778,5907061,73,203.484,22.34,2024-25-16,-156.516
739303.990277778,5907061,74,203.951,22.434,2024-46-21,-156.049
739309.186805556,5907061,75,204.301,22.066,2024-29-27,-155.699
739314.385416667,5907061,76,204.569,21.702,2024-15-03,-155.431
739319.559027778,5907061,77,205.013,21.728,2024-25-08,-154.987
739324.738194444,5907061,78,205.391,21.962,2024-43-13,-154.609
739329.947222222,5907061,79,205.634,22.152,2024-44-18,-154.366
739335.1375,5907061,80,205.85,22.329,2024-18-24,-154.15
739340.339583333,5907061,81,206.02,22.417,2024-09-29,-153.98
739345.553472222,5907061,82,206.141,22.494,2024-17-03,-153.859
739350.740972222,5907061,83,206.275,22.569,2024-47-08,-153.725
739355.924305556,5907061,84,206.466,22.568,2024-11-13,-153.534
739361.114583333,5907061,85,206.675,22.498,2024-45-19,-153.325
739366.296527778,5907061,86,206.828,22.385,2024-07-24,-153.172
739371.476388889,5907061,87,206.852,22.191,2024-26-29,-153.148
739376.7,5907061,88,206.76,21.951,2024-48-04,-153.24
739381.915277778,5907061,89,206.645,21.782,2024-58-09,-153.355
739387.107638889,5907061,90,206.582,21.73,2024-35-15,-153.418
739392.295833333,5907061,91,206.584,21.807,2024-06-20,-153.416
739397.48125,5907061,92,206.608,21.887,2024-33-25,-153.392
739402.660416667,5907061,93,206.611,21.964,2024-51-30,-153.389
739408.060416667,5907061,94,206.613,22.045,2024-27-05,-153.387
739413.3,5907061,95,206.687,22.161,2024-12-10,-153.313
739418.547916667,5907061,96,206.814,22.317,2024-09-15,-153.186
739423.782638889,5907061,97,206.967,22.515,2024-47-20,-153.033
739428.996527778,5907061,98,207.085,22.691,2024-55-25,-152.915
739434.210416667,5907061,99,207.171,22.868,2024-03-01,-152.829
739439.426388889,5907061,100,207.258,23.02,2024-14-06,-152.742
739444.635416667,5907061,101,207.301,23.117,2024-15-11,-152.699
739449.835416667,5907061,102,207.35,23.147,2024-03-16,-152.65
739455.030555556,5907061,103,207.439,23.139,2024-44-22,-152.561
739460.227083333,5907061,104,207.573,23.074,2024-27-27,-152.427
739465.443055556,5907061,105,207.789,22.968,2024-38-01,-152.211
738822.142696759,6990503,1,52.000136,-5.501343,2022-25-28,52.000136
738822.871342593,6990503,1,51.9775521666667,-5.558743,2022-54-28,51.9775521666667
738823.354375,6990503,2,51.9402855,-5.5893265,2022-30-29,51.9402855
738825.321041793,6990503,3,51.9195161666667,-5.65469666666667,2022-42-31,51.9195161666667
738827.316875124,6990503,4,51.8978151666667,-5.6591775,2022-36-02,51.8978151666667
738830.322419064,6990503,5,51.947541,-5.59854216666667,2022-44-05,51.947541
738833.322419065,6990503,6,51.9746856666667,-5.39245683333333,2022-44-08,51.9746856666667
738836.326597285,6990503,7,51.9297295,-5.125702,2022-50-11,51.9297295
738839.325208421,6990503,8,51.7832076666667,-4.89179133333333,2022-48-14,51.7832076666667
738842.321041752,6990503,9,51.5569555,-4.6033565,2022-42-17,51.5569555
738845.323819529,6990503,10,51.4060195,-4.40594333333333,2022-46-20,51.4060195
738848.319652863,6990503,11,51.204195,-4.27295916666667,2022-40-23,51.204195
738858.329340384,6990503,12,50.6952491666667,-4.16872233333333,2022-54-03,50.6952491666667
738868.332118161,6990503,13,50.085924,-3.90428966666667,2022-58-13,50.085924
738878.329340382,6990503,14,49.9698875,-3.659442,2022-54-23,49.9698875
738888.31682883,6990503,15,50.9123068333333,-3.58007466666667,2023-36-02,50.9123068333333
738898.327928372,6990503,16,51.593608,-3.48090883333333,2023-52-12,51.593608
738908.329328808,6990503,17,51.7405285,-3.2290125,2023-54-22,51.7405285
738918.332118161,6990503,18,51.4461366666667,-3.1768645,2023-58-01,51.4461366666667
738928.323761705,6990503,19,51.588429,-3.5424435,2023-46-11,51.588429
738938.32238439,6990503,20,52.443133,-3.431137,2023-44-21,52.443133
738948.329328838,6990503,21,53.5343883333333,-2.4664285,2023-54-03,53.5343883333333
738958.327939947,6990503,22,54.7476936666667,-3.01463483333333,2023-52-13,54.7476936666667
738968.330717725,6990503,23,55.9876226666667,-2.733163,2023-56-23,55.9876226666667
738978.327928374,6990503,24,57.1125691666667,-2.81725316666667,2023-52-02,57.1125691666667
738988.327939947,6990503,25,57.9359161666667,-3.49469783333333,2023-52-12,57.9359161666667
738998.327939946,6990503,26,58.5582928333333,-3.1898185,2023-52-22,58.5582928333333
739008.329340383,6990503,27,58.9214783333333,-2.68224316666667,2023-54-02,58.9214783333333
739018.32932881,6990503,28,59.2770673333333,-2.7086305,2023-54-12,59.2770673333333
739028.329340383,6990503,29,59.5074688333333,-3.29327766666667,2023-54-22,59.5074688333333
739038.327939922,6990503,30,60.1238051666667,-3.58723,2023-52-01,60.1238051666667
739048.330729274,6990503,31,60.7904093333333,-3.55545166666667,2023-56-11,60.7904093333333
739058.333507051,6990503,32,61.2777326666667,-3.42134583333333,2023-00-21,61.2777326666667
739068.3307177,6990503,33,61.2852526666667,-3.86551683333333,2023-56-01,61.2852526666667
739078.330729272,6990503,34,61.2613878333333,-4.19971833333333,2023-56-11,61.2613878333333
739088.329328812,6990503,35,61.1876758333333,-4.55578516666667,2023-54-21,61.1876758333333
739098.323773278,6990503,36,61.0666591666667,-4.46773916666667,2023-46-31,61.0666591666667
739108.330717728,6990503,37,60.6749616666667,-4.684088,2023-56-10,60.6749616666667
739118.327939947,6990503,38,59.8171945,-4.6376395,2023-52-20,59.8171945
739128.333483928,6990503,39,58.767966,-4.65861,2023-00-30,58.767966
739138.322384363,6990503,40,57.6541176666667,-4.787179,2023-44-09,57.6541176666667
739148.327939947,6990503,41,57.300741,-4.928119,2023-52-19,57.300741
739158.330729277,6990503,42,56.8193195,-4.50980633333333,2023-56-29,56.8193195
739168.330729271,6990503,43,55.9275553333333,-3.46592066666667,2023-56-09,55.9275553333333
739178.326562605,6990503,44,55.7977098333333,-2.37727733333333,2023-50-19,55.7977098333333
739188.329351957,6990503,45,56.0156041666667,-2.40527033333333,2023-54-29,56.0156041666667
739198.327939947,6990503,46,56.9982771666667,-2.20155033333333,2023-52-08,56.9982771666667
739199.830821759,6990503,47,57.008845,-2.22543783333333,2023-56-09,57.008845
739209.332106593,6990503,48,58.4778141666667,-2.2043175,2023-58-19,58.4778141666667
739219.333483957,6990503,49,60.3787566666667,-1.946974,2023-00-29,60.3787566666667
739229.332118163,6990503,50,61.6206283333333,-2.13304283333333,2023-58-09,61.6206283333333
739239.327939921,6990503,51,63.291946,-2.752572,2023-52-19,63.291946
739249.332106615,6990503,52,64.7848,-2.20616,2023-58-29,64.7848
739259.334884397,6990503,53,65.1835331666667,-2.4862445,2024-02-08,65.1835331666667
739269.329328836,6990503,54,66.025119,-2.22095083333333,2024-54-18,66.025119
739279.333495505,6990503,55,66.2316591666667,-2.17457,2024-00-28,66.2316591666667
739289.336261711,6990503,56,66.2923586666667,-2.7486485,2024-04-07,66.2923586666667
739299.326539486,6990503,57,66.2091793333333,-2.87006366666667,2024-50-17,66.2091793333333
739309.340428377,6990503,58,66.4176996666667,-3.01078066666667,2024-10-27,66.4176996666667
739319.332106616,6990503,59,66.5298138333333,-2.441354,2024-58-08,66.5298138333333
739329.336273282,6990503,60,66.5937991666667,-1.71424783333333,2024-04-18,66.5937991666667
739339.330717727,6990503,61,66.7441388333333,-1.6650365,2024-56-28,66.7441388333333
739344.330740846,6990503,62,66.9538613333333,-1.62792116666667,2024-56-02,66.9538613333333
739349.334907514,6990503,63,67.1507718333333,-1.62095,2024-02-07,67.1507718333333
739354.330740848,6990503,64,67.4465671666667,-1.643104,2024-56-12,67.4465671666667
739359.334907516,6990503,65,67.6973603333333,-1.8836685,2024-02-17,67.6973603333333
739369.332141313,6990503,67,68.3078185,-2.180356,2024-58-27,68.3078185
739374.33630798,6990503,68,68.8333491666667,-2.26264066666667,2024-04-02,68.8333491666667
739379.33630798,6990503,69,69.2865163333333,-2.05666316666667,2024-04-07,69.2865163333333
739384.333530198,6990503,70,69.5888078333333,-2.0764575,2024-00-12,69.5888078333333
739389.332141311,6990503,71,69.8141816666667,-2.141845,2024-58-17,69.8141816666667
739394.329351958,6990503,72,70.0349721666667,-2.30396983333333,2024-54-22,70.0349721666667
739399.332129735,6990503,73,70.0799181666667,-2.35087066666667,2024-58-27,70.0799181666667
739404.334907514,6990503,74,70.1600533333333,-2.29207,2024-02-01,70.1600533333333
739409.329351959,6990503,75,70.2385955,-2.158216,2024-54-06,70.2385955
739414.333518624,6990503,76,70.0715648333333,-2.10080333333333,2024-00-11,70.0715648333333
739419.333518626,6990503,77,69.9629996666667,-2.1000895,2024-00-16,69.9629996666667
739424.3335302,6990503,78,69.831189,-2.141054,2024-00-21,69.831189
739429.332141309,6990503,79,69.6707551666667,-2.30469716666667,2024-58-26,69.6707551666667
739434.330752421,6990503,80,69.2910441666667,-2.393137,2024-56-01,69.2910441666667
739439.33214131,6990503,81,69.0987176666667,-2.372394,2024-58-06,69.0987176666667
739448.333507065,6990503,82,68.1749456666667,-2.26404016666667,2024-00-15,68.1749456666667
739457.33072928,6990503,83,67.6129941666667,-1.92685666666667,2024-56-24,67.6129941666667
739466.334872829,6990503,84,68.0104355,-1.35829483333333,2024-02-02,68.0104355
739042.198437563,6990514,1,66.444022,17.6389786666667,2023-45-05,66.444022
739042.928471881,6990514,1,66.463761,17.677036,2023-16-05,66.463761
739043.307141204,6990514,2,66.4724668333333,17.6964661666667,2023-22-06,66.4724668333333
739044.296805298,6990514,3,66.5166888333333,17.723543,2023-07-07,66.5166888333333
739045.294027519,6990514,4,66.5593005,17.7433845,2023-03-08,66.5593005
739046.295416406,6990514,5,66.6139043333333,17.7507705,2023-05-09,66.6139043333333
739047.295416393,6990514,6,66.6646585,17.7413323333333,2023-05-10,66.6646585
739048.294027505,6990514,7,66.6644495,17.6984805,2023-03-11,66.6644495
739049.298194175,6990514,8,66.7022525,17.5735278333333,2023-09-12,66.7022525
739058.296747656,6990514,9,66.626452,17.018993,2023-07-21,66.626452
739067.298171205,6990514,10,66.2463185,16.6408201666667,2023-09-30,66.2463185
739076.295370312,6990514,11,65.7058275,16.3370571666667,2023-05-09,65.7058275
739085.29260411,6990514,12,65.368068,16.1320055,2023-01-18,65.368068
739094.292592535,6990514,13,65.1130531666667,15.7352765,2023-01-27,65.1130531666667
739103.29121522,6990514,14,64.8752676666667,15.3132228333333,2023-59-05,64.8752676666667
739112.289814756,6990514,15,64.690952,14.9131091666667,2023-57-14,64.690952
739121.295381887,6990514,16,64.7280598333333,14.6682341666667,2023-05-23,64.7280598333333
739130.292592535,6990514,17,64.8914031666667,14.849781,2023-01-01,64.8914031666667
739139.292604108,6990514,18,64.7862841666667,15.0902576666667,2023-01-10,64.7862841666667
739148.293981424,6990514,19,64.459877,15.4206981666667,2023-03-19,64.459877
739157.29260411,6990514,20,64.3007156666667,15.58536,2023-01-28,64.3007156666667
739166.292592536,6990514,21,64.1782758333333,15.6079601666667,2023-01-07,64.1782758333333
739175.295381887,6990514,22,64.1090751666667,15.7445623333333,2023-05-16,64.1090751666667
739184.291203647,6990514,23,63.957827,15.856204,2023-59-25,63.957827
739193.292592536,6990514,24,63.877016,15.7741881666667,2023-01-03,63.877016
739202.292592536,6990514,25,63.8366288333333,15.5337073333333,2023-01-12,63.8366288333333
739203.789849367,6990514,26,63.8311508333333,15.4794653333333,2023-57-13,63.8311508333333
739213.291215196,6990514,27,63.8106133333333,15.3015223333333,2023-59-23,63.8106133333333
739222.292615656,6990514,28,63.7424481666667,15.317957,2023-01-02,63.7424481666667
739231.296770748,6990514,29,63.7629386666667,15.359728,2023-07-11,63.7629386666667
739240.288437414,6990514,30,63.9011046666667,15.4017416666667,2023-55-20,63.9011046666667
739249.291215193,6990514,31,64.1025401666667,15.7356196666667,2023-59-29,64.1025401666667
739258.288425868,6990514,32,64.446035,16.18617,2024-55-07,64.446035
739267.291203648,6990514,33,64.867935,16.1198046666667,2024-59-16,64.867935
739276.292592536,6990514,34,65.0494173333333,16.1613841666667,2024-01-25,65.0494173333333
739285.292592536,6990514,35,64.99012,16.4826115,2024-01-03,64.99012
739294.289826331,6990514,36,65.0514066666667,16.669613,2024-57-12,65.0514066666667
739303.287036981,6990514,37,65.3088785,16.7261378333333,2024-53-21,65.3088785
739312.291203647,6990514,38,65.570267,16.9326326666667,2024-59-01,65.570267
739321.287048555,6990514,39,65.8754608333333,17.197865,2024-53-10,65.8754608333333
739330.288425869,6990514,40,66.1006186666667,17.2675343333333,2024-55-19,66.1006186666667
739339.28842587,6990514,41,66.1570003333333,17.2543891666667,2024-55-28,66.1570003333333
739344.291215177,6990514,42,66.1509961666667,17.2151631666667,2024-59-02,66.1509961666667
739349.282870269,6990514,43,66.1048241666667,17.2323515,2024-47-07,66.1048241666667
739354.292592491,6990514,44,66.0935903333333,17.2585491666667,2024-01-12,66.0935903333333
739359.292604064,6990514,45,66.095852,17.2491785,2024-01-17,66.095852
739364.291203602,6990514,46,66.1715146666667,17.2143336666667,2024-59-22,66.1715146666667
739369.292592491,6990514,47,66.2745976666667,17.1591241666667,2024-01-27,66.2745976666667
739374.292592491,6990514,48,66.41029,17.0310933333333,2024-01-02,66.41029
739379.293992954,6990514,49,66.5321385,16.8938023333333,2024-03-07,66.5321385
739384.293981379,6990514,50,66.6537001666667,16.6809148333333,2024-03-12,66.6537001666667
739389.289814713,6990514,51,66.7706728333333,16.444812,2024-57-17,66.7706728333333
739394.29259249,6990514,52,66.8651931666667,16.180122,2024-01-22,66.8651931666667
739399.293992953,6990514,53,66.9604938333333,15.9482481666667,2024-03-27,66.9604938333333
739404.295381841,6990514,54,67.0490476666667,15.817376,2024-05-01,67.0490476666667
739409.293981379,6990514,55,67.1563695,15.7654876666667,2024-03-06,67.1563695
739414.295370266,6990514,56,67.3040528333333,15.8094786666667,2024-05-11,67.3040528333333
739419.291203601,6990514,57,67.4361126666667,15.8959766666667,2024-59-16,67.4361126666667
739424.293981378,6990514,58,67.5045076666667,16.0321781666667,2024-03-21,67.5045076666667
739429.293992949,6990514,59,67.5180843333333,16.1765333333333,2024-03-26,67.5180843333333
739434.292580964,6990514,60,67.4936536666667,16.3137425,2024-01-01,67.4936536666667
739439.292604011,6990514,61,67.4771463333333,16.4253178333333,2024-01-06,67.4771463333333
739448.288425867,6990514,62,67.5640835,16.6854818333333,2024-55-15,67.5640835
739457.291226763,6990514,63,67.7036611666667,16.8682645,2024-59-24,67.7036611666667
739466.293981422,6990514,64,67.8568711666667,16.9987611666667,2024-03-02,67.8568711666667
739124.713888954,7901124,1,-65.6119573333333,72.8983761666667,2023-08-26,-65.6119573333333
739125.423275119,7901124,1,-65.605636,72.9146688333333,2023-09-27,-65.605636
739126.649768113,7901124,2,-65.6387996666667,72.9409775,2023-35-28,-65.6387996666667
739128.648344658,7901124,3,-65.6992146666667,72.9869918333333,2023-33-30,-65.6992146666667
739130.645566881,7901124,4,-65.805816,73.0289063333333,2023-29-01,-65.805816
739139.647036789,7901124,5,-66.24755,73.0585153333333,2023-31-10,-66.24755
739148.647025241,7901124,6,-66.4551595,73.149822,2023-31-19,-66.4551595
739157.647036753,7901124,7,-67.140386,73.2502193333333,2023-31-28,-67.140386
739166.648425675,7901124,8,-67.6009233333333,73.2199013333333,2023-33-07,-67.6009233333333
739175.647036789,7901124,9,-67.4665615,73.0773308333333,2023-31-16,-67.4665615
739185.647059933,7901124,10,-67.1464026666667,72.597039,2023-31-26,-67.1464026666667
739195.645590025,7901124,11,-67.246333,72.308311,2023-29-05,-67.246333
739205.645921394,7901124,12,-67.1705132091045,72.2869768295234,2023-30-15,-67.1705132091045
739215.641750387,7901124,13,-67.0945615011229,72.265605540221,2023-24-25,-67.0945615011229
739225.643505372,7901124,14,-67.0185647654383,72.244221581025,2023-26-05,-67.0185647654383
739235.642737181,7901124,15,-66.9425872017053,72.2228430164321,2023-25-15,-66.9425872017053
739245.642929649,7901124,16,-66.8666023385604,72.2014623979309,2023-25-25,-66.8666023385604
739255.64343462,7901124,17,-66.7906151009065,72.1800811112904,2024-26-04,-66.7906151009065
739265.643106249,7901124,18,-66.7146341952742,72.158701606354,2024-26-14,-66.7146341952742
739275.63969914,7901124,19,-66.63867668294,72.1373286838231,2024-21-24,-66.63867668294
739285.64130366,7901124,20,-66.5626810905368,72.1159450463235,2024-23-03,-66.5626810905368
739295.640882695,7901124,21,-66.4867008884621,72.0945657393542,2024-22-13,-66.4867008884621
739305.642950184,7901124,22,-66.4107017782702,72.0731811120193,2024-25-23,-66.4107017782702
739315.642112548,7901124,23,-66.3347247422055,72.0518026959017,2024-24-04,-66.3347247422055
739325.641251763,7901124,24,-66.2587478820301,72.0304243292758,2024-23-14,-66.2587478820301
739335.642520632,7901124,25,-66.1827548400245,72.009041409407,2024-25-24,-66.1827548400245
739345.64147466,7901124,26,-66.1067793869651,71.9876634387155,2024-23-03,-66.1067793869651
739350.640824358,7901124,27,-66.0687926278276,71.9769747255744,2024-22-08,-66.0687926278276
739355.642917142,7901124,28,-66.0307850257886,71.9662801476584,2024-25-13,-66.0307850257886
739360.641306181,7901124,29,-65.9928055660639,71.9555934884259,2024-23-18,-65.9928055660639
739365.641523944,7901124,30,-65.954812211071,71.9449029193433,2024-23-23,-65.954812211071
739370.642112081,7901124,31,-65.9168160418479,71.9342115583927,2024-24-28,-65.9168160418479
739375.642005767,7901124,32,-65.8788251493074,71.9235216821949,2024-24-03,-65.8788251493074
739380.642975853,7901124,33,-65.8408260779079,71.9128295046299,2024-25-08,-65.8408260779079
739385.643309358,7901124,34,-65.8028318434681,71.9021386880886,2024-26-13,-65.8028318434681
739390.642022475,7901124,35,-65.7648499212901,71.8914513359711,2024-24-18,-65.7648499212901
739395.642124496,7901124,36,-65.7268574457451,71.8807610143475,2024-24-23,-65.7268574457451
739400.642041329,7901124,37,-65.6888663773152,71.8700710886579,2024-24-28,-65.6888663773152
739405.64214335,7901124,38,-65.6508739017702,71.8593807670343,2024-24-02,-65.6508739017702
739410.643032417,7901124,39,-65.6128754459831,71.8486887626904,2024-25-07,-65.6128754459831
739415.643018696,7901124,40,-65.5748838498859,71.8379986885258,2024-25-12,-65.5748838498859
739420.643444795,7901124,41,-65.5368889118877,71.8273076740172,2024-26-17,-65.5368889118877
739425.643755152,7901124,42,-65.4988948533381,71.8166169069678,2024-27-22,-65.4988948533381
739430.643046978,7901124,43,-65.4609085339235,71.805928317556,2024-25-27,-65.4609085339235
739435.644676794,7901124,44,-65.4229044496742,71.7952347294755,2024-28-02,-65.4229044496742
739440.646121423,7901124,45,-65.38490177254,71.7845415373291,2024-30-07,-65.38490177254
739445.647427161,7901124,46,-65.346900150743,71.7738486421334,2024-32-12,-65.346900150743
739450.644681928,7901124,47,-65.3089293096012,71.7631644079975,2024-28-17,-65.3089293096012
739455.648881217,7901124,48,-65.2709057016213,71.7524653263304,2024-34-22,-65.2709057016213
739460.647675353,7901124,49,-65.232923163831,71.7417778009919,2024-32-27,-65.232923163831
739465.661052985,7901124,50,-65.1946553333333,71.73101,2024-51-01,-65.1946553333333
739468.659478897,7901124,51,-65.0829841666667,71.7176263333333,2024-49-04,-65.0829841666667
